iteration,cooling_value,fitness,time
3260,0.38,80.0,0.002434933
3270,0.38,80.0,0.003002489
3280,0.38,80.0,0.003914738
3290,0.38,80.0,0.003315248
3300,0.38,80.0,0.002443521
3310,0.38,80.0,0.002537071
3320,0.38,80.0,0.0030802
3330,0.38,80.0,0.003170544
3340,0.38,80.0,0.003492133
3350,0.38,80.0,0.002539077
3360,0.38,80.0,0.002540932
3370,0.38,80.0,0.003143566
3380,0.38,80.0,0.00333951
3390,0.38,80.0,0.003442518
3400,0.38,80.0,0.002605696
3410,0.38,80.0,0.002612859
3420,0.38,80.0,0.003388622
3430,0.38,80.0,0.003310324
3440,0.38,80.0,0.002692588
3450,0.38,80.0,0.002643622
3460,0.38,80.0,0.002688669
3470,0.38,80.0,0.003104819
3480,0.38,80.0,0.003698896
3490,0.38,80.0,0.002730638
3500,0.38,80.0,0.00307191
3510,0.38,80.0,0.003146795
3520,0.38,80.0,0.003493758
3530,0.38,80.0,0.003290138
3540,0.38,80.0,0.002660787
3550,0.38,80.0,0.002917932
3560,0.38,80.0,0.004449568
3570,0.38,80.0,0.003732298
3580,0.38,80.0,0.003574705
3590,0.38,80.0,0.003336291
3600,0.38,80.0,0.003412549
3610,0.38,80.0,0.004048288
3620,0.38,80.0,0.003088725
3630,0.38,80.0,0.002955369
3640,0.38,80.0,0.002992573
3650,0.38,80.0,0.004599287
3660,0.38,80.0,0.00394374
3670,0.38,80.0,0.003605002
3680,0.38,80.0,0.003912755
3690,0.38,80.0,0.00447196
3700,0.38,80.0,0.00450676
3710,0.38,80.0,0.003233682
3720,0.38,80.0,0.004686513
3730,0.38,80.0,0.003753732
3740,0.38,80.0,0.003974322
3750,0.38,80.0,0.005851474
3760,0.38,80.0,0.004231513
3770,0.38,80.0,0.003252187
3780,0.38,80.0,0.004858951
3790,0.38,80.0,0.003796521
3800,0.38,80.0,0.00337028
3810,0.38,80.0,0.003243614
3820,0.38,80.0,0.0046302
3830,0.38,80.0,0.003533195
3840,0.38,80.0,0.003760336
3850,0.38,80.0,0.003039409
3860,0.38,80.0,0.0041236
3870,0.38,80.0,0.003869642
3880,0.38,80.0,0.003312002
3890,0.38,80.0,0.003116021
3900,0.38,80.0,0.003857678
3910,0.38,80.0,0.00402638
3920,0.38,80.0,0.00340891
3930,0.38,80.0,0.003087984
3940,0.38,80.0,0.00391969
3950,0.38,80.0,0.003028347
3960,0.38,80.0,0.003755211
3970,0.38,80.0,0.004218205
3980,0.38,80.0,0.003960422
3990,0.38,80.0,0.004832614
4000,0.38,80.0,0.003214283
4010,0.38,80.0,0.003034491
4020,0.38,80.0,0.005371319
4030,0.38,80.0,0.004841344
4040,0.38,80.0,0.0038109
4050,0.38,80.0,0.006111287
4060,0.38,80.0,0.004309088
4070,0.38,80.0,0.003887398
4080,0.38,80.0,0.004613367
4090,0.38,80.0,0.006039445
4100,0.38,80.0,0.00329355
4110,0.38,80.0,0.003980566
4120,0.38,80.0,0.004675297
4130,0.38,80.0,0.004561092
4140,0.38,80.0,0.004843502
4150,0.38,80.0,0.003848529
4160,0.38,80.0,0.004360909
4170,0.38,80.0,0.003902989
4180,0.38,80.0,0.004506363
4190,0.38,80.0,0.005702249
4200,0.38,80.0,0.003998488
4210,0.38,80.0,0.005169214
4220,0.38,80.0,0.00544715
4230,0.38,80.0,0.003726948
4240,0.38,80.0,0.003833975
4250,0.38,80.0,0.00494988
4260,0.38,80.0,0.003460684
4270,0.38,80.0,0.003888543
4280,0.38,80.0,0.004941692
4290,0.38,80.0,0.004105954
4300,0.38,80.0,0.00382646
4310,0.38,80.0,0.004243705
4320,0.38,80.0,0.005744274
4330,0.38,80.0,0.004144039
4340,0.38,80.0,0.003503211
4350,0.38,80.0,0.005049968
4360,0.38,80.0,0.004125459
4370,0.38,80.0,0.003663716
4380,0.38,80.0,0.003786004
4390,0.38,80.0,0.004260406
4400,0.38,80.0,0.004853216
4410,0.38,80.0,0.003791498
4420,0.38,80.0,0.004856111
4430,0.38,80.0,0.004496267
4440,0.38,80.0,0.004145771
4450,0.38,80.0,0.004085351
4460,0.38,80.0,0.004967852
4470,0.38,80.0,0.004796178
4480,0.38,80.0,0.003639669
4490,0.38,80.0,0.004497157
4500,0.38,80.0,0.004794745
4510,0.38,80.0,0.003881145
4520,0.38,80.0,0.003937076
4530,0.38,80.0,0.003898196
4540,0.38,80.0,0.00413781
4550,0.38,80.0,0.00363389
4560,0.38,80.0,0.0039779
4570,0.38,80.0,0.003804244
4580,0.38,80.0,0.004488433
4590,0.38,80.0,0.005834462
4600,0.38,80.0,0.004962843
4610,0.38,80.0,0.005665612
4620,0.38,80.0,0.005734888
4630,0.38,80.0,0.006229834
4640,0.38,80.0,0.005148867
4650,0.38,80.0,0.005197584
4660,0.38,80.0,0.005024707
4670,0.38,80.0,0.004425072
4680,0.38,80.0,0.004818597
4690,0.38,80.0,0.005029479
4700,0.38,80.0,0.005123239
4710,0.38,80.0,0.00489939
4720,0.38,80.0,0.005123485
4730,0.38,80.0,0.005232168
4740,0.38,80.0,0.004967843
4750,0.38,80.0,0.005169876
4760,0.38,80.0,0.005153899
4770,0.38,80.0,0.005672811
4780,0.38,80.0,0.005742208
4790,0.38,80.0,0.006026885
4800,0.38,80.0,0.006578455
4810,0.38,80.0,0.026595506
4820,0.38,80.0,0.086598151
4830,0.38,80.0,0.005220617
4840,0.38,80.0,0.004945266
4850,0.38,80.0,0.006662164
4860,0.38,80.0,0.007857862
4870,0.38,80.0,0.005054784
4880,0.38,80.0,0.005628151
4890,0.38,80.0,0.004932295
4900,0.38,80.0,0.005289541
4910,0.38,80.0,0.008242971
4920,0.38,80.0,0.004872199
4930,0.38,80.0,0.005876119
4940,0.38,80.0,0.006169659
4950,0.38,80.0,0.005033991
4960,0.38,80.0,0.00568547
4970,0.38,80.0,0.0048558
4980,0.38,80.0,0.005781059
4990,0.38,80.0,0.005533804
0,0.76,42.0,7.29100000019e-06
10,0.76,32.0,1.77780000001e-05
20,0.76,36.0,1.98600000001e-05
30,0.76,52.0,3.46119999994e-05
40,0.76,52.0,2.09550000001e-05
50,0.76,45.0,1.74909999995e-05
60,0.76,43.0,1.68699999996e-05
70,0.76,54.0,2.62810000002e-05
80,0.76,52.0,2.35120000003e-05
90,0.76,52.0,2.87839999995e-05
100,0.76,62.0,2.95290000007e-05
110,0.76,58.0,3.21859999994e-05
120,0.76,51.0,3.7818e-05
130,0.76,63.0,4.14449999999e-05
140,0.76,59.0,4.97560000001e-05
150,0.76,63.0,5.23709999998e-05
160,0.76,57.0,5.42390000007e-05
170,0.76,62.0,4.89999999997e-05
180,0.76,58.0,6.16689999999e-05
190,0.76,68.0,6.47300000001e-05
200,0.76,72.0,7.23209999993e-05
210,0.76,66.0,6.95190000002e-05
220,0.76,70.0,6.88460000005e-05
230,0.76,66.0,7.30980000005e-05
240,0.76,70.0,7.75060000002e-05
250,0.76,71.0,8.26260000002e-05
260,0.76,73.0,0.000105566
270,0.76,74.0,0.000157293
280,0.76,73.0,9.89599999999e-05
290,0.76,73.0,9.11339999998e-05
300,0.76,70.0,9.29279999999e-05
310,0.76,76.0,0.000140758
320,0.76,75.0,0.000149068
330,0.76,73.0,0.000140242
340,0.76,76.0,0.000128283
350,0.76,74.0,0.000120605999999
360,0.76,76.0,0.000154682
370,0.76,76.0,0.000129229000001
380,0.76,78.0,0.000148447
390,0.76,76.0,0.00017991
400,0.76,77.0,0.000159224
410,0.76,80.0,0.000151797
420,0.76,78.0,0.000142428
430,0.76,80.0,0.000164428
440,0.76,74.0,0.000148126
450,0.76,79.0,0.00020546
460,0.76,76.0,0.000192591
470,0.76,78.0,0.003177293
480,0.76,78.0,0.000163356
490,0.76,77.0,0.000199331999999
500,0.76,78.0,0.000169265
510,0.76,80.0,0.00017899
520,0.76,79.0,0.000196488
530,0.76,79.0,0.000193143000001
540,0.76,76.0,0.000207504
550,0.76,80.0,0.000309264
560,0.76,79.0,0.000202968
570,0.76,79.0,0.00020892
580,0.76,78.0,0.000212893
590,0.76,79.0,0.000208972
600,0.76,80.0,0.000265544
610,0.76,78.0,0.000250744
620,0.76,80.0,0.000273945
630,0.76,79.0,0.000233077
640,0.76,78.0,0.000221239
650,0.76,79.0,0.000243416
660,0.76,79.0,0.000234617
670,0.76,78.0,0.000240502
680,0.76,79.0,0.000242786
690,0.76,80.0,0.000269765
700,0.76,79.0,0.000246885
710,0.76,80.0,0.00027488
720,0.76,80.0,0.000265674
730,0.76,79.0,0.000240061
740,0.76,80.0,0.000259377
750,0.76,79.0,0.000299035999999
760,0.76,79.0,0.000296815
770,0.76,80.0,0.000336009
780,0.76,80.0,0.000330118
790,0.76,80.0,0.000284066
800,0.76,80.0,0.000268571
810,0.76,79.0,0.000304449
820,0.76,80.0,0.000293296000001
830,0.76,80.0,0.000363688
840,0.76,80.0,0.000300676
850,0.76,79.0,0.00032576
860,0.76,80.0,0.000320673
870,0.76,80.0,0.000338574
880,0.76,80.0,0.000350918000001
890,0.76,80.0,0.000331323
900,0.76,80.0,0.000341451
910,0.76,80.0,0.00036381
920,0.76,80.0,0.000358443
930,0.76,80.0,0.00051918
940,0.76,80.0,0.000470546
950,0.76,80.0,0.000426505
960,0.76,80.0,0.000337073
970,0.76,80.0,0.00045108
980,0.76,80.0,0.000401817
990,0.76,80.0,0.00047198
1000,0.76,80.0,0.0003866
1010,0.76,80.0,0.00034306
1020,0.76,80.0,0.000462145
1030,0.76,80.0,0.000497049
1040,0.76,80.0,0.000956447
1050,0.76,80.0,0.000384713
1060,0.76,80.0,0.000399564
1070,0.76,80.0,0.00032862
1080,0.76,80.0,0.000325068
1090,0.76,80.0,0.000440511
1100,0.76,80.0,0.000409125
1110,0.76,80.0,0.00041035
1120,0.76,80.0,0.000642089999999
1130,0.76,80.0,0.000421311999999
1140,0.76,80.0,0.000807244
1150,0.76,80.0,0.000867694
1160,0.76,80.0,0.000605346
1170,0.76,80.0,0.000675461
1180,0.76,80.0,0.00046445
1190,0.76,80.0,0.000626113
1200,0.76,80.0,0.000589241
1210,0.76,80.0,0.000465162
1220,0.76,80.0,0.002018764
1230,0.76,80.0,0.000476662
1240,0.76,80.0,0.0004735
1250,0.76,80.0,0.000709123
1260,0.76,80.0,0.000588194
1270,0.76,80.0,0.000447116
1280,0.76,80.0,0.000422991
1290,0.76,80.0,0.000415829
1300,0.76,80.0,0.00046414
1310,0.76,80.0,0.000411033
1320,0.76,80.0,0.000470831
1330,0.76,80.0,0.000446201
1340,0.76,80.0,0.000442936
1350,0.76,80.0,0.00048104
1360,0.76,80.0,0.001102468
1370,0.76,80.0,0.000572705
1380,0.76,80.0,0.000640787
1390,0.76,80.0,0.000515078
1400,0.76,80.0,0.000480470999999
1410,0.76,80.0,0.000457927
1420,0.76,80.0,0.00046174
1430,0.76,80.0,0.000484315
1440,0.76,80.0,0.000471899
1450,0.76,80.0,0.000473965
1460,0.76,80.0,0.000565365
1470,0.76,80.0,0.000513103999999
1480,0.76,80.0,0.000518087000001
1490,0.76,80.0,0.000508839
1500,0.76,80.0,0.000494156
1510,0.76,80.0,0.000550362999999
1520,0.76,80.0,0.000542709
1530,0.76,80.0,0.0005162
1540,0.76,80.0,0.00144336
1550,0.76,80.0,0.001339014
1560,0.76,80.0,0.000649105
1570,0.76,80.0,0.000545856
1580,0.76,80.0,0.00057193
1590,0.76,80.0,0.000573379
1600,0.76,80.0,0.000556363
1610,0.76,80.0,0.00054399
1620,0.76,80.0,0.000579834000001
1630,0.76,80.0,0.000622401999999
1640,0.76,80.0,0.000577524000001
1650,0.76,80.0,0.000561436
1660,0.76,80.0,0.004292341
1670,0.76,80.0,0.000804007999999
1680,0.76,80.0,0.00064416
1690,0.76,80.0,0.000537091999999
1700,0.76,80.0,0.00060027
1710,0.76,80.0,0.000596160000001
1720,0.76,80.0,0.000639962
1730,0.76,80.0,0.000643547
1740,0.76,80.0,0.000679791
1750,0.76,80.0,0.000601416
1760,0.76,80.0,0.000636916
1770,0.76,80.0,0.000616841
1780,0.76,80.0,0.000594648000001
1790,0.76,80.0,0.001152975
1800,0.76,80.0,0.00076534
1810,0.76,80.0,0.000695569
1820,0.76,80.0,0.000888752000001
1830,0.76,80.0,0.000781212000001
1840,0.76,80.0,0.000962084
1850,0.76,80.0,0.000622315
1860,0.76,80.0,0.005360752
1870,0.76,80.0,0.001486852
1880,0.76,80.0,0.001778406
1890,0.76,80.0,0.000785807000001
1900,0.76,80.0,0.000687132
1910,0.76,80.0,0.000716829
1920,0.76,80.0,0.000677875
1930,0.76,80.0,0.000712526
1940,0.76,80.0,0.001267341
1950,0.76,80.0,0.000805076
1960,0.76,80.0,0.002459774
1970,0.76,80.0,0.001195549
1980,0.76,80.0,0.000680279
1990,0.76,80.0,0.000594621
2000,0.76,80.0,0.000916403000001
2010,0.76,80.0,0.00073627
2020,0.76,80.0,0.000742813
2030,0.76,80.0,0.000909836
2040,0.76,80.0,0.000834063
2050,0.76,80.0,0.001116281
2060,0.76,80.0,0.00073959
2070,0.76,80.0,0.001913208
2080,0.76,80.0,0.001278148
2090,0.76,80.0,0.000870739
2100,0.76,80.0,0.000685207
2110,0.76,80.0,0.000638233
2120,0.76,80.0,0.000651340999999
2130,0.76,80.0,0.000710193000001
2140,0.76,80.0,0.000918425
2150,0.76,80.0,0.001002864
2160,0.76,80.0,0.000911673
2170,0.76,80.0,0.001001236
2180,0.76,80.0,0.000861725
2190,0.76,80.0,0.003972096
2200,0.76,80.0,0.001099756
2210,0.76,80.0,0.005153882
2220,0.76,80.0,0.000951132
2230,0.76,80.0,0.00088091
2240,0.76,80.0,0.001008424
2250,0.76,80.0,0.001068615
2260,0.76,80.0,0.001054263
2270,0.76,80.0,0.000691993
2280,0.76,80.0,0.00071358
2290,0.76,80.0,0.000672992
2300,0.76,80.0,0.002775973
2310,0.76,80.0,0.001282128
2320,0.76,80.0,0.000923642
2330,0.76,80.0,0.000927987
2340,0.76,80.0,0.001028736
2350,0.76,80.0,0.001030976
2360,0.76,80.0,0.001510436
2370,0.76,80.0,0.000719106
2380,0.76,80.0,0.000739405
2390,0.76,80.0,0.000724427000001
2400,0.76,80.0,0.007771955
2410,0.76,80.0,0.001113568
2420,0.76,80.0,0.000949087
2430,0.76,80.0,0.001522099
2440,0.76,80.0,0.000755932
2450,0.76,80.0,0.00084169
2460,0.76,80.0,0.000756224
2470,0.76,80.0,0.000801306000001
2480,0.76,80.0,0.00153252
2490,0.76,80.0,0.000946637
2500,0.76,80.0,0.000989739
2510,0.76,80.0,0.001237013
2520,0.76,80.0,0.001094779
2530,0.76,80.0,0.00114977
2540,0.76,80.0,0.000782612999999
2550,0.76,80.0,0.000821734000001
2560,0.76,80.0,0.005644607
2570,0.76,80.0,0.001058171
2580,0.76,80.0,0.001012346
2590,0.76,80.0,0.004250125
2600,0.76,80.0,0.001226483
2610,0.76,80.0,0.099914566
2620,0.76,80.0,0.008469738
2630,0.76,80.0,0.006430226
2640,0.76,80.0,0.001725942
2650,0.76,80.0,0.001088308
2660,0.76,80.0,0.001151296
2670,0.76,80.0,0.001167491
2680,0.76,80.0,0.001363281
2690,0.76,80.0,0.001064778
2700,0.76,80.0,0.001009294
2710,0.76,80.0,0.00111184
2720,0.76,80.0,0.001354595
2730,0.76,80.0,0.001034238
2740,0.76,80.0,0.001301202
2750,0.76,80.0,0.001034733
2760,0.76,80.0,0.001011604
2770,0.76,80.0,0.003200407
2780,0.76,80.0,0.00115735
2790,0.76,80.0,0.001093979
2800,0.76,80.0,0.001085151
2810,0.76,80.0,0.001068394
2820,0.76,80.0,0.001141634
2830,0.76,80.0,0.001072063
2840,0.76,80.0,0.001298862
2850,0.76,80.0,0.002072909
2860,0.76,80.0,0.003145897
2870,0.76,80.0,0.001288259
2880,0.76,80.0,0.001004728
2890,0.76,80.0,0.001142325
2900,0.76,80.0,0.001144052
2910,0.76,80.0,0.001118932
2920,0.76,80.0,0.0012495
2930,0.76,80.0,0.001609024
2940,0.76,80.0,0.016705627
2950,0.76,80.0,0.001657397
2960,0.76,80.0,0.001221229
2970,0.76,80.0,0.001478535
2980,0.76,80.0,0.001260054
2990,0.76,80.0,0.001037579
3000,0.76,80.0,0.001457771
3010,0.76,80.0,0.003522519
3020,0.76,80.0,0.001359662
3030,0.76,80.0,0.001466688
3040,0.76,80.0,0.001828443
3050,0.76,80.0,0.001250994
3060,0.76,80.0,0.001275608
3070,0.76,80.0,0.001327063
3080,0.76,80.0,0.001337696
3090,0.76,80.0,0.001490529
3100,0.76,80.0,0.001110072
3110,0.76,80.0,0.001313945
3120,0.76,80.0,0.001504247
3130,0.76,80.0,0.001298514
3140,0.76,80.0,0.001864094
3150,0.76,80.0,0.001187856
3160,0.76,80.0,0.00375652
3170,0.76,80.0,0.001625155
3180,0.76,80.0,0.001652724
3190,0.76,80.0,0.002530392
3200,0.76,80.0,0.001527078
3210,0.76,80.0,0.001588017
3220,0.76,80.0,0.001599531
3230,0.76,80.0,0.006794636
3240,0.76,80.0,0.002484769
3250,0.76,80.0,0.001417224
3260,0.76,80.0,0.001628992
3270,0.76,80.0,0.001582619
3280,0.76,80.0,0.001712508
3290,0.76,80.0,0.001374165
3300,0.76,80.0,0.003218194
3310,0.76,80.0,0.001637808
3320,0.76,80.0,0.012528309
3330,0.76,80.0,0.002041213
3340,0.76,80.0,0.013261646
3350,0.76,80.0,0.001478878
3360,0.76,80.0,0.002191587
3370,0.76,80.0,0.002134468
3380,0.76,80.0,0.002510114
3390,0.76,80.0,0.001469637
3400,0.76,80.0,0.0016745
3410,0.76,80.0,0.001945962
3420,0.76,80.0,0.005166828
3430,0.76,80.0,0.024921548
3440,0.76,80.0,0.00147762
3450,0.76,80.0,0.001564794
3460,0.76,80.0,0.002087108
3470,0.76,80.0,0.001568162
3480,0.76,80.0,0.001534427
3490,0.76,80.0,0.001516132
3500,0.76,80.0,0.009000013
3510,0.76,80.0,0.001555419
3520,0.76,80.0,0.001813851
3530,0.76,80.0,0.001333191
3540,0.76,80.0,0.00137313
3550,0.76,80.0,0.001370248
3560,0.76,80.0,0.001368741
3570,0.76,80.0,0.005294163
3580,0.76,80.0,0.001397563
3590,0.76,80.0,0.001420367
3600,0.76,80.0,0.001436433
3610,0.76,80.0,0.001618694
3620,0.76,80.0,0.0014151
3630,0.76,80.0,0.001413802
3640,0.76,80.0,0.00146346
3650,0.76,80.0,0.001885287
3660,0.76,80.0,0.00141949
3670,0.76,80.0,0.00154847
3680,0.76,80.0,0.001434651
3690,0.76,80.0,0.001737071
3700,0.76,80.0,0.001524666
3710,0.76,80.0,0.001424453
3720,0.76,80.0,0.004092681
3730,0.76,80.0,0.00219754
3740,0.76,80.0,0.001455529
3750,0.76,80.0,0.001852535
3760,0.76,80.0,0.002529385
3770,0.76,80.0,0.001889949
3780,0.76,80.0,0.001880372
3790,0.76,80.0,0.002012711
3800,0.76,80.0,0.001949672
3810,0.76,80.0,0.002492066
3820,0.76,80.0,0.001579798
3830,0.76,80.0,0.001985653
3840,0.76,80.0,0.002589631
3850,0.76,80.0,0.001897456
3860,0.76,80.0,0.002118904
3870,0.76,80.0,0.001662053
3880,0.76,80.0,0.001576342
3890,0.76,80.0,0.001577476
3900,0.76,80.0,0.002954762
3910,0.76,80.0,0.001939037
3920,0.76,80.0,0.001802898
3930,0.76,80.0,0.001887709
3940,0.76,80.0,0.001895517
3950,0.76,80.0,0.001809875
3960,0.76,80.0,0.004313889
3970,0.76,80.0,0.005882868
3980,0.76,80.0,0.001749934
3990,0.76,80.0,0.001633919
4000,0.76,80.0,0.005245282
4010,0.76,80.0,0.00441152
4020,0.76,80.0,0.002101362
4030,0.76,80.0,0.002449297
4040,0.76,80.0,0.005189318
4050,0.76,80.0,0.003287289
4060,0.76,80.0,0.002111489
4070,0.76,80.0,0.002287442
4080,0.76,80.0,0.001672991
4090,0.76,80.0,0.004578017
4100,0.76,80.0,0.001845603
4110,0.76,80.0,0.002410335
4120,0.76,80.0,0.001705419
4130,0.76,80.0,0.001985682
4140,0.76,80.0,0.001853355
4150,0.76,80.0,0.001934643
4160,0.76,80.0,0.003166124
4170,0.76,80.0,0.002038723
4180,0.76,80.0,0.001882267
4190,0.76,80.0,0.001765443
4200,0.76,80.0,0.001800492
4210,0.76,80.0,0.001842873
4220,0.76,80.0,0.004434811
4230,0.76,80.0,0.002430747
4240,0.76,80.0,0.003931965
4250,0.76,80.0,0.002104627
4260,0.76,80.0,0.001878129
4270,0.76,80.0,0.008573365
4280,0.76,80.0,0.001967144
4290,0.76,80.0,0.001937629
4300,0.76,80.0,0.001816668
4310,0.76,80.0,0.001865104
4320,0.76,80.0,0.003358474
4330,0.76,80.0,0.002085887
4340,0.76,80.0,0.00195756
4350,0.76,80.0,0.002084252
4360,0.76,80.0,0.001930135
4370,0.76,80.0,0.00224338
4380,0.76,80.0,0.003006676
4390,0.76,80.0,0.002388849
4400,0.76,80.0,0.002138595
4410,0.76,80.0,0.001941049
4420,0.76,80.0,0.002125755
4430,0.76,80.0,0.002154892
4440,0.76,80.0,0.004380148
4450,0.76,80.0,0.005489543
4460,0.76,80.0,0.002180779
4470,0.76,80.0,0.001885174
4480,0.76,80.0,0.002729545
4490,0.76,80.0,0.002930991
4500,0.76,80.0,0.002758166
4510,0.76,80.0,0.002085882
4520,0.76,80.0,0.001977347
4530,0.76,80.0,0.001964238
4540,0.76,80.0,0.003512898
4550,0.76,80.0,0.002169929
4560,0.76,80.0,0.002108458
4570,0.76,80.0,0.00269502
4580,0.76,80.0,0.002445925
4590,0.76,80.0,0.003516559
4600,0.76,80.0,0.00218615
4610,0.76,80.0,0.002190915
4620,0.76,80.0,0.002862188
4630,0.76,80.0,0.002001518
4640,0.76,80.0,0.00203956
4650,0.76,80.0,0.004502536
4660,0.76,80.0,0.00243452
4670,0.76,80.0,0.002241054
4680,0.76,80.0,0.002853302
4690,0.76,80.0,0.004212085
4700,0.76,80.0,0.00352895
4710,0.76,80.0,0.002603065
4720,0.76,80.0,0.002724545
4730,0.76,80.0,0.002079519
4740,0.76,80.0,0.004737329
4750,0.76,80.0,0.002531923
4760,0.76,80.0,0.002517506
4770,0.76,80.0,0.003340763
4780,0.76,80.0,0.002103799
4790,0.76,80.0,0.006116933
4800,0.76,80.0,0.002795585
4810,0.76,80.0,0.003370705
4820,0.76,80.0,0.00371553
4830,0.76,80.0,0.003650316
4840,0.76,80.0,0.002597464
4850,0.76,80.0,0.002985198
4860,0.76,80.0,0.00268476
4870,0.76,80.0,0.013431536
4880,0.76,80.0,0.046295036
4890,0.76,80.0,0.003192479
4900,0.76,80.0,0.009845629
4910,0.76,80.0,0.009181314
4920,0.76,80.0,0.018715483
4930,0.76,80.0,0.003196126
4940,0.76,80.0,0.002896228
4950,0.76,80.0,0.010913836
4960,0.76,80.0,0.004468274
4970,0.76,80.0,0.026510127
4980,0.76,80.0,0.007070908
4990,0.76,80.0,0.002963593
0,0.95,46.0,3.53099999995e-06
10,0.95,38.0,6.86899999991e-06
20,0.95,41.0,1.30990000002e-05
30,0.95,37.0,1.05289999999e-05
40,0.95,42.0,1.28449999997e-05
50,0.95,46.0,1.79349999998e-05
60,0.95,30.0,3.10310000007e-05
70,0.95,42.0,4.369e-05
80,0.95,38.0,0.000804575
90,0.95,40.0,3.00900000001e-05
100,0.95,46.0,2.86819999999e-05
110,0.95,52.0,3.54229999999e-05
120,0.95,48.0,3.55380000006e-05
130,0.95,48.0,3.59469999998e-05
140,0.95,59.0,3.77650000001e-05
150,0.95,55.0,3.64269999995e-05
160,0.95,61.0,4.47289999999e-05
170,0.95,55.0,4.5085e-05
180,0.95,56.0,4.15939999998e-05
190,0.95,64.0,4.80400000002e-05
200,0.95,64.0,4.52150000001e-05
210,0.95,64.0,5.44439999999e-05
220,0.95,61.0,4.65099999998e-05
230,0.95,65.0,5.81110000004e-05
240,0.95,66.0,6.34980000003e-05
250,0.95,68.0,6.72879999994e-05
260,0.95,68.0,0.00015983
270,0.95,68.0,5.89010000001e-05
280,0.95,72.0,7.7052e-05
290,0.95,72.0,9.0374e-05
300,0.95,66.0,7.6709e-05
310,0.95,68.0,8.97359999996e-05
320,0.95,71.0,0.000267242
330,0.95,69.0,0.000129155
340,0.95,74.0,0.000100255
350,0.95,71.0,0.000118984
360,0.95,71.0,0.000116811
370,0.95,77.0,0.000111811
380,0.95,76.0,0.000115199
390,0.95,72.0,0.000112388000001
400,0.95,76.0,9.52989999998e-05
410,0.95,72.0,0.000116284
420,0.95,76.0,0.000120766999999
430,0.95,79.0,0.000203
440,0.95,79.0,0.000127472
450,0.95,78.0,0.000125947
460,0.95,76.0,0.000550129
470,0.95,77.0,0.000194703
480,0.95,78.0,0.000135416
490,0.95,75.0,0.000139515
500,0.95,77.0,0.000122254
510,0.95,76.0,0.000147885
520,0.95,79.0,0.000131463
530,0.95,77.0,0.000237124000001
540,0.95,77.0,0.00015097
550,0.95,79.0,0.000162341
560,0.95,78.0,0.000167842000001
570,0.95,77.0,0.000161868
580,0.95,80.0,0.000165881999999
590,0.95,80.0,0.000184293
600,0.95,79.0,0.000175312
610,0.95,80.0,0.000177931000001
620,0.95,77.0,0.000191695
630,0.95,78.0,0.000190385000001
640,0.95,80.0,0.000190875
650,0.95,79.0,0.000198608
660,0.95,80.0,0.000174565999999
670,0.95,79.0,0.000398315
680,0.95,78.0,0.000196471
690,0.95,79.0,0.000177748
700,0.95,78.0,0.000214676
710,0.95,80.0,0.000235757
720,0.95,80.0,0.000230761
730,0.95,80.0,0.000218096
740,0.95,80.0,0.002722716
750,0.95,79.0,0.000272683
760,0.95,80.0,0.000312844000001
770,0.95,79.0,0.000259817
780,0.95,78.0,0.000214217000001
790,0.95,80.0,0.000248758
800,0.95,80.0,0.000217828
810,0.95,80.0,0.000249183
820,0.95,80.0,0.000238836
830,0.95,80.0,0.000222954
840,0.95,80.0,0.000232588
850,0.95,80.0,0.000337762
860,0.95,78.0,0.000299505
870,0.95,80.0,0.000301959
880,0.95,79.0,0.000273427000001
890,0.95,80.0,0.000352946
900,0.95,80.0,0.000287516
910,0.95,79.0,0.000314138999999
920,0.95,80.0,0.00034554
930,0.95,80.0,0.000361961
940,0.95,80.0,0.000423124
950,0.95,80.0,0.000342459
960,0.95,80.0,0.000374941
970,0.95,80.0,0.000350869
980,0.95,80.0,0.000374256000001
990,0.95,79.0,0.000413714
1000,0.95,80.0,0.000352897
1010,0.95,80.0,0.000336065
1020,0.95,80.0,0.000334073
1030,0.95,80.0,0.000327571
1040,0.95,80.0,0.00031659
1050,0.95,80.0,0.000408364
1060,0.95,80.0,0.000604935
1070,0.95,80.0,0.00036667
1080,0.95,80.0,0.000429873
1090,0.95,80.0,0.000340607
1100,0.95,80.0,0.000384503
1110,0.95,80.0,0.000432235
1120,0.95,80.0,0.000552113
1130,0.95,80.0,0.000370867999999
1140,0.95,80.0,0.000375821
1150,0.95,80.0,0.000387228999999
1160,0.95,80.0,0.000405536000001
1170,0.95,80.0,0.000653352
1180,0.95,80.0,0.000385746
1190,0.95,80.0,0.000390721
1200,0.95,80.0,0.00042483
1210,0.95,80.0,0.000497224
1220,0.95,80.0,0.001147725
1230,0.95,80.0,0.00052567
1240,0.95,80.0,0.000580398
1250,0.95,80.0,0.00055275
1260,0.95,80.0,0.00047757
1270,0.95,80.0,0.000671341
1280,0.95,80.0,0.000752150999999
1290,0.95,80.0,0.001033791
1300,0.95,80.0,0.000775579
1310,0.95,80.0,0.000903858999999
1320,0.95,80.0,0.002640254
1330,0.95,80.0,0.00177394
1340,0.95,80.0,0.001298887
1350,0.95,80.0,0.0008031
1360,0.95,80.0,0.000958936
1370,0.95,80.0,0.000920924
1380,0.95,80.0,0.00180036
1390,0.95,80.0,0.001527816
1400,0.95,80.0,0.000821226
