iteration,cooling_value,fitness,time
4000,0.76,3108.23473554,0.001983661
4010,0.76,3114.10884315,0.00239692
4020,0.76,3134.99475967,0.002038986
4030,0.76,3227.81088962,0.002063276
4040,0.76,3174.33257482,0.002176236
4050,0.76,3063.73931578,0.002079185
4060,0.76,2993.11277989,0.002120979
4070,0.76,2883.66523068,0.00206829
4080,0.76,3031.20695291,0.003162349
4090,0.76,3364.26474047,0.002049911
4100,0.76,3089.12523,0.002071516
4110,0.76,3347.62618148,0.002131199
4120,0.76,3164.66288401,0.002081535
4130,0.76,3058.69387628,0.00227182
4140,0.76,3242.96921247,0.002431803
4150,0.76,3076.60750292,0.002390682
4160,0.76,3157.0556551,0.00247545
4170,0.76,3116.02782251,0.0023256
4180,0.76,3219.37580986,0.00217009
4190,0.76,3092.97434841,0.002600429
4200,0.76,3324.1240322,0.002178887
4210,0.76,3049.0238679,0.002148089
4220,0.76,3107.82244012,0.002476954
4230,0.76,2955.79980945,0.002519933
4240,0.76,3289.73762605,0.002342264
4250,0.76,3087.47616414,0.002591408
4260,0.76,3265.01694937,0.067080758
4270,0.76,3145.48311233,0.016148879
4280,0.76,3510.52105649,0.005825234
4290,0.76,3223.98643352,0.003193552
4300,0.76,2859.67981252,0.00363592
4310,0.76,3217.5828199,0.002900947
4320,0.76,3197.1935918,0.00298032
4330,0.76,3348.22184265,0.003639635
4340,0.76,3345.19759992,0.003058608
4350,0.76,3322.26338125,0.002613038
4360,0.76,3123.91066071,0.002995746
4370,0.76,3180.04223833,0.002393785
4380,0.76,3214.21810254,0.002605996
4390,0.76,3284.16902476,0.002666402
4400,0.76,3194.36573448,0.003078758
4410,0.76,2798.20433408,0.002433368
4420,0.76,3165.97181776,0.002510684
4430,0.76,3031.43577835,0.002677768
4440,0.76,3081.12171557,0.002494201
4450,0.76,3174.97990637,0.002979488
4460,0.76,2854.73491096,0.003615797
4470,0.76,3280.73478859,0.002945655
4480,0.76,2827.73720379,0.003977518
4490,0.76,3269.08707644,0.002515137
4500,0.76,2943.22163692,0.016227206
4510,0.76,2845.25485426,0.005977314
4520,0.76,3094.70051136,0.005467791
4530,0.76,3046.83617204,0.003187669
4540,0.76,3070.74751248,0.006561468
4550,0.76,3139.41328764,0.00321
4560,0.76,2667.88029489,0.003808883
4570,0.76,3073.58957023,0.003291119
4580,0.76,3066.4882119,0.004762506
4590,0.76,3279.7596445,0.003904182
4600,0.76,2999.8272722,0.004342557
4610,0.76,3020.63882687,0.003707866
4620,0.76,2901.15745548,0.004030675
4630,0.76,3114.4795043,0.004083318
4640,0.76,2926.40109132,0.003136285
4650,0.76,3135.14669771,0.003262697
4660,0.76,2991.98426797,0.003564723
4670,0.76,3239.48784381,0.003036771
4680,0.76,3074.57004339,0.00789341
4690,0.76,3155.33659929,0.003806392
4700,0.76,3076.36145262,0.004563275
4710,0.76,3020.68464196,0.005040123
4720,0.76,2926.46131773,0.00287838
4730,0.76,3080.83176357,0.003374485
4740,0.76,3311.77542548,0.002946415
4750,0.76,3079.90158974,0.002953315
4760,0.76,3144.70415241,0.003942522
4770,0.76,3100.45641478,0.002984922
4780,0.76,3341.17695179,0.002615702
4790,0.76,3248.73696081,0.002818174
4800,0.76,3259.93357068,0.002493982
4810,0.76,3107.31556853,0.002973873
4820,0.76,3341.60233966,0.002927211
4830,0.76,3295.53399394,0.002566288
4840,0.76,3299.76457015,0.002772631
4850,0.76,2898.85008387,0.002785396
4860,0.76,3368.01793959,0.002709285
4870,0.76,2803.90714554,0.002825528
4880,0.76,3089.72981516,0.002644783
4890,0.76,3168.72920891,0.003055776
4900,0.76,3224.28630007,0.002594616
4910,0.76,3192.45251116,0.002632252
4920,0.76,3178.75682444,0.002889288
4930,0.76,2799.79107834,0.002758495
4940,0.76,3404.90380724,0.002724157
4950,0.76,3190.89032263,0.003702164
4960,0.76,3078.20239691,0.003285966
4970,0.76,3362.07448956,0.002742786
4980,0.76,3003.20491119,0.00274729
4990,0.76,3054.56450868,0.002765898
0,0.95,2355.25139844,6.67399999976e-06
10,0.95,2033.22208476,7.83300000062e-06
20,0.95,2175.60021342,1.00879999998e-05
30,0.95,2292.14548071,1.00029999999e-05
40,0.95,1753.09943547,1.11829999998e-05
50,0.95,2886.93529333,1.20969999999e-05
60,0.95,2609.98533288,1.46590000005e-05
70,0.95,2631.29274484,1.56310000001e-05
80,0.95,2976.1562227,2.55960000004e-05
90,0.95,2889.84847849,1.8099e-05
100,0.95,2908.27168426,2.03089999999e-05
110,0.95,3330.30961372,2.30270000001e-05
120,0.95,3093.18912154,2.3584e-05
130,0.95,2866.92254892,2.83839999993e-05
140,0.95,3091.86434146,3.17970000001e-05
150,0.95,3221.58656569,4.4688e-05
160,0.95,2941.34554682,3.71479999997e-05
170,0.95,3025.67907329,3.10450000001e-05
180,0.95,3253.13297863,3.79399999995e-05
190,0.95,3248.79051347,7.77019999996e-05
200,0.95,2862.11807424,4.94130000002e-05
210,0.95,3169.85215487,6.05189999998e-05
220,0.95,3359.33094281,4.56479999995e-05
230,0.95,3090.96804285,5.6872e-05
240,0.95,3247.25493582,6.36219999999e-05
250,0.95,3092.45804002,6.28350000005e-05
260,0.95,3451.9869684,6.53919999998e-05
270,0.95,2980.3189851,0.000115383
280,0.95,3268.61217209,7.61589999998e-05
290,0.95,3324.30118501,0.000125499
300,0.95,3379.49210978,7.58979999995e-05
310,0.95,3348.91072564,8.68929999998e-05
320,0.95,3241.18063235,8.4792e-05
330,0.95,3076.04286341,9.75780000001e-05
340,0.95,3263.0111386,9.07520000002e-05
350,0.95,3180.620594,0.000108806
360,0.95,3374.72941997,9.82450000002e-05
370,0.95,3241.42925491,0.000102284
380,0.95,3416.35599636,0.000102705
390,0.95,3272.99282252,0.000128279
400,0.95,3010.44453248,0.000108409
410,0.95,3369.89585375,0.000139755
420,0.95,3263.39064689,0.00013429
430,0.95,3258.42719754,0.000122753
440,0.95,3050.59578219,0.000129526
450,0.95,3261.94563994,0.000204873
460,0.95,3148.87679065,0.00014061
470,0.95,3503.15295016,0.000167479
480,0.95,3100.59368289,0.000140488
490,0.95,3306.86133663,0.000338413
500,0.95,3175.03904206,0.000165071
510,0.95,2940.50027173,0.000151654000001
520,0.95,3207.61435683,0.000191748
530,0.95,3255.68787292,0.000155684
540,0.95,3289.91237899,0.000163801
550,0.95,3009.12934587,0.000147861999999
560,0.95,3184.32297335,0.000174386
570,0.95,3260.95785498,0.000179286
580,0.95,3319.00838223,0.00018591
590,0.95,3424.55270808,0.000158266
600,0.95,3328.3226825,0.000181319
610,0.95,3052.73244195,0.000201028
620,0.95,3283.31113535,0.000211346
630,0.95,3087.25443011,0.000210022
640,0.95,3330.34886784,0.000227107000001
650,0.95,3309.69870014,0.000245847
660,0.95,3092.78352296,0.000299615
670,0.95,3164.67935124,0.000317093
680,0.95,3065.70705319,0.000299904999999
690,0.95,3226.12623396,0.000237995
700,0.95,3146.47386739,0.000210362
710,0.95,3285.33865885,0.000243853
720,0.95,3217.92719583,0.000211902
730,0.95,3214.94421642,0.000277848
740,0.95,3329.50792546,0.000245576999999
750,0.95,3191.37122164,0.000211037
760,0.95,3135.39016446,0.000279772
770,0.95,3273.3453673,0.000257372
780,0.95,3454.22837448,0.000260428
790,0.95,3185.40908443,0.000281872
800,0.95,3004.18199527,0.000276868
810,0.95,3422.42453762,0.000312759
820,0.95,3177.85094146,0.000473939
830,0.95,3217.41256341,0.000363096
840,0.95,3040.30298783,0.000359284
850,0.95,3081.38956036,0.000308391
860,0.95,3142.07537497,0.000283668
870,0.95,3038.48788511,0.000296807
880,0.95,3136.99038281,0.000326443
890,0.95,3114.50307428,0.000396244999999
900,0.95,3009.33704855,0.000422521
910,0.95,3361.41018731,0.000333786000001
920,0.95,3135.51274166,0.000325105
930,0.95,3198.37341844,0.000320007
940,0.95,2998.62676564,0.000326537
950,0.95,2978.1330372,0.000917555
960,0.95,3154.47736631,0.00034648
970,0.95,3104.26047886,0.000482036
980,0.95,2851.49813016,0.000743838
990,0.95,3270.84320167,0.000335529
1000,0.95,3372.37586936,0.00034649
1010,0.95,2886.52570914,0.00035844
1020,0.95,2854.37264852,0.000359386
1030,0.95,3265.11807819,0.000434335
1040,0.95,3096.9203816,0.000366134
1050,0.95,3033.19448762,0.001848078
1060,0.95,3199.27860769,0.000580603
1070,0.95,3124.63996867,0.000497596
1080,0.95,3072.87173071,0.000432709
1090,0.95,3141.82160993,0.000415847
1100,0.95,3438.40277803,0.000382849
1110,0.95,3216.7273902,0.000402155
1120,0.95,3269.16179355,0.00039268
1130,0.95,3379.97420666,0.000391169
1140,0.95,3314.33817806,0.000344941
1150,0.95,3343.8663614,0.000431423
1160,0.95,3430.40890461,0.000409849
1170,0.95,3137.07702577,0.000460756000001
1180,0.95,3202.57897518,0.000535106
1190,0.95,3001.31520366,0.000531373
1200,0.95,3197.58642267,0.000523925
1210,0.95,2869.14163472,0.000537621
1220,0.95,3205.96594897,0.00044935
1230,0.95,3118.12175258,0.000623613
1240,0.95,3137.36169934,0.000451784
1250,0.95,3110.48279551,0.000476302
1260,0.95,3008.69660961,0.000449984
1270,0.95,3170.66088429,0.000472841
1280,0.95,3195.55461819,0.000869905
1290,0.95,3130.51316423,0.000842876
1300,0.95,3141.26856914,0.000504136
1310,0.95,3092.38630452,0.000671418
1320,0.95,3151.74183562,0.000487653
1330,0.95,3107.14505832,0.005126256
1340,0.95,3207.08140402,0.000490485
1350,0.95,3104.48394926,0.000489179000001
1360,0.95,3257.54568038,0.000496374000001
1370,0.95,2845.06564366,0.000516931999999
1380,0.95,2994.17458004,0.00049601
1390,0.95,3047.93111303,0.000431305
1400,0.95,3178.0511399,0.000522333
1410,0.95,3235.26911663,0.000608729000001
1420,0.95,3107.95129518,0.000511543999999
1430,0.95,3164.10325438,0.000517876
1440,0.95,3177.55111185,0.000547181
1450,0.95,3206.35752993,0.000542018
1460,0.95,3190.17626888,0.000557194
1470,0.95,3059.75709206,0.00056438
1480,0.95,3385.66213202,0.000942729
1490,0.95,3235.34995366,0.000567893
1500,0.95,3352.96037035,0.000464338
1510,0.95,3157.55000203,0.000545259
1520,0.95,3275.82531901,0.000581252
1530,0.95,3400.59574042,0.000485801
1540,0.95,3170.2400791,0.000561118
1550,0.95,3213.27167307,0.000573376
1560,0.95,3208.73923993,0.000604735
1570,0.95,3167.66364183,0.000542636
1580,0.95,3202.2976342,0.000592254
1590,0.95,3273.84694312,0.000496672000001
1600,0.95,2998.73102128,0.00060156
1610,0.95,3323.46631427,0.000592229
1620,0.95,3246.55914268,0.000691461
1630,0.95,3197.08177621,0.000600859
1640,0.95,2953.97532139,0.000521266
1650,0.95,3383.63465944,0.000704789
1660,0.95,3308.3123325,0.000585622
1670,0.95,3239.40739567,0.000614608
1680,0.95,3059.28531022,0.000616487
1690,0.95,3220.495467,0.000530543
1700,0.95,3340.36359031,0.000633772
1710,0.95,3156.19054584,0.000630783
1720,0.95,3312.17939856,0.000746752
1730,0.95,3278.24045601,0.000657521
1740,0.95,3443.11610726,0.000550292
1750,0.95,3072.12287844,0.000675915
1760,0.95,3082.44110302,0.000663116
1770,0.95,3143.10345303,0.001188123
1780,0.95,3286.31915004,0.00127833
1790,0.95,3158.19792194,0.000849149
1800,0.95,3049.08441996,0.001082428
1810,0.95,3532.44521101,0.000727846
1820,0.95,3097.8343502,0.000905572
1830,0.95,3161.8400966,0.000744713
1840,0.95,3552.03737014,0.000818391
1850,0.95,2794.94745617,0.001263331
1860,0.95,3245.04777478,0.000820486
1870,0.95,3139.60735036,0.000997464
1880,0.95,3307.12313625,0.001025301
1890,0.95,3195.63866866,0.00100295
1900,0.95,3383.64296659,0.00090857
1910,0.95,3239.47814707,0.000859789
1920,0.95,3256.37285506,0.00063945
1930,0.95,2857.76437374,0.000752573
1940,0.95,3355.20789238,0.000764656
1950,0.95,3342.60820025,0.000983248
1960,0.95,3317.31489221,0.000829043
1970,0.95,3378.87134211,0.000998738
1980,0.95,3101.63739978,0.000714149
1990,0.95,3366.69124144,0.000743491
2000,0.95,2828.99887119,0.000779025
2010,0.95,3000.32985691,0.000991749000001
2020,0.95,3193.50888314,0.000779109000001
2030,0.95,3333.74266176,0.003320369
2040,0.95,3257.86222646,0.000910339
2050,0.95,3246.56425655,0.00103145
2060,0.95,3428.22699502,0.000742871
2070,0.95,2992.90953492,0.001107409
2080,0.95,3158.7482665,0.000773578
2090,0.95,3163.30370623,0.000767456
2100,0.95,3078.86553926,0.000844265
2110,0.95,3181.0497369,0.000847696999999
2120,0.95,3139.30958978,0.001039078
2130,0.95,3254.52373521,0.001343905
2140,0.95,3098.62277065,0.000816375
2150,0.95,3209.95586582,0.000846891
2160,0.95,3375.85655352,0.000962948
2170,0.95,3361.63480255,0.000701902
2180,0.95,3176.98175442,0.00189017
2190,0.95,3008.59408315,0.0008621
2200,0.95,3035.32788806,0.001023446
2210,0.95,3130.76113619,0.000895688
2220,0.95,2962.06469292,0.00075096
2230,0.95,3177.69702581,0.000740164
2240,0.95,3379.44954281,0.000933662
2250,0.95,3075.16225543,0.000858611000001
2260,0.95,3247.23662379,0.000878189000001
2270,0.95,3084.54193803,0.000889802
2280,0.95,3054.05617401,0.000875863
2290,0.95,3219.83447222,0.000873118
2300,0.95,2977.78681179,0.000787271
2310,0.95,3152.41960267,0.000753398000001
2320,0.95,2904.30732393,0.000744493
2330,0.95,3458.13712059,0.000765798000001
2340,0.95,3399.81000326,0.000798014
2350,0.95,3129.26890561,0.000984802
2360,0.95,3376.63377282,0.001037713
2370,0.95,3045.72957702,0.000833864
2380,0.95,3348.82350608,0.001150908
2390,0.95,3185.59912792,0.000977565
2400,0.95,3206.56199857,0.000932537
2410,0.95,2717.5945629,0.000845699
2420,0.95,3270.05356869,0.000835519
2430,0.95,2848.87514465,0.000851471
2440,0.95,3319.52272074,0.000789147
2450,0.95,3013.56551399,0.000841629
2460,0.95,3513.66137567,0.000985113
2470,0.95,3517.76159775,0.000932069
2480,0.95,3173.6492771,0.001457649
2490,0.95,3124.37752262,0.001090496
2500,0.95,3052.73047346,0.001609589
2510,0.95,3304.12222299,0.001016514
2520,0.95,3080.70300588,0.00113756
2530,0.95,3196.81812257,0.001606482
2540,0.95,3198.0604572,0.001277478
2550,0.95,3118.28832934,0.001003458
2560,0.95,3048.66600146,0.000946062
2570,0.95,3238.39478932,0.000969962
2580,0.95,3308.4254235,0.001039689
2590,0.95,3446.77104883,0.001283632
2600,0.95,3166.24670048,0.000969862
2610,0.95,3221.15550197,0.001947109
2620,0.95,3044.57391168,0.001122795
2630,0.95,3344.64796569,0.001197425
2640,0.95,3231.53704645,0.0029964
2650,0.95,3102.04676384,0.00102142
2660,0.95,3390.20796373,0.001021934
2670,0.95,3250.75640553,0.001397117
2680,0.95,3169.22450714,0.00103149
2690,0.95,3293.38753972,0.001081059
2700,0.95,3213.17762204,0.001223331
2710,0.95,3261.56614962,0.001015787
2720,0.95,2944.40484421,0.000948493
2730,0.95,3519.96718288,0.001163869
2740,0.95,3167.83440022,0.001097135
2750,0.95,3122.38400751,0.000973352
2760,0.95,3161.09086688,0.00100447
2770,0.95,3243.07107244,0.000983583999999
2780,0.95,3048.90595184,0.000999929000001
2790,0.95,3342.05171212,0.001044561
2800,0.95,3414.75753054,0.001001954
2810,0.95,3313.42164355,0.001015833
2820,0.95,3323.45163647,0.00098591
2830,0.95,3193.04257893,0.001008202
2840,0.95,3053.90102342,0.001009612
2850,0.95,3241.61331703,0.001007994
2860,0.95,3189.03746599,0.001282336
2870,0.95,3264.79661088,0.001121039
2880,0.95,3503.74639773,0.001091561
2890,0.95,3071.18610409,0.001016771
2900,0.95,3088.71126802,0.001019836
2910,0.95,3160.82389407,0.00128184
2920,0.95,3311.0091652,0.001061557
2930,0.95,3070.17333521,0.001038468
2940,0.95,3147.1236686,0.001040956
2950,0.95,3210.70171777,0.00104126
2960,0.95,3023.68986204,0.001067187
2970,0.95,3159.86218811,0.001104531
2980,0.95,3160.36654677,0.001130024
2990,0.95,3017.88780509,0.00107401
3000,0.95,2863.02417178,0.001162051
3010,0.95,3213.35879218,0.007399628
3020,0.95,3057.90020112,0.001007151
3030,0.95,2775.51798881,0.000985343
3040,0.95,3233.16164335,0.001058334
3050,0.95,3534.91248839,0.001006679
3060,0.95,3255.96442645,0.001005133
3070,0.95,3190.50944799,0.00099239
3080,0.95,3256.64440234,0.001027594
3090,0.95,3141.37610595,0.001011365
3100,0.95,3311.62503603,0.001005765
3110,0.95,3148.01370079,0.001047972
3120,0.95,3486.47172799,0.001015977
3130,0.95,3321.70601778,0.001007869
3140,0.95,3188.21219582,0.0010197
3150,0.95,3024.24056835,0.001036721
3160,0.95,2903.80737642,0.001073716
3170,0.95,2828.16924456,0.001104734
3180,0.95,3346.88607825,0.00103304
3190,0.95,3073.89792326,0.001067156
3200,0.95,3268.2556001,0.00105176
3210,0.95,3578.20051655,0.001070603
3220,0.95,3541.69546467,0.001050959
3230,0.95,3265.25187617,0.001169427
3240,0.95,2888.41367783,0.001055018
3250,0.95,3038.264567,0.001228424
3260,0.95,3434.36765201,0.001243225
3270,0.95,3084.18364689,0.001207419
3280,0.95,3204.10803172,0.001302939
3290,0.95,3288.32128342,0.001331026
3300,0.95,3064.90035482,0.001102209
3310,0.95,3128.61134021,0.001073715
3320,0.95,3393.7120257,0.001094225
3330,0.95,3137.71002882,0.001155623
3340,0.95,3430.89882888,0.001079514
3350,0.95,3147.2802659,0.001163947
3360,0.95,3039.38815648,0.002335645
3370,0.95,3242.40542714,0.001628432
3380,0.95,3273.82975069,0.001123352
3390,0.95,3102.17328695,0.001092906
3400,0.95,3089.00849244,0.001107733
3410,0.95,3281.97676428,0.001275075
3420,0.95,3301.63049922,0.001321831
3430,0.95,3144.91418785,0.001576596
3440,0.95,3339.35567665,0.00153827
3450,0.95,3381.20544946,0.001857026
3460,0.95,3281.79123003,0.001937285
3470,0.95,3066.51573472,0.001749042
3480,0.95,2996.20928563,0.002237549
3490,0.95,3246.54142492,0.001725227
3500,0.95,3340.7419568,0.001427151
3510,0.95,3313.79870773,0.001463584
3520,0.95,3348.78389601,0.001635766
3530,0.95,3224.6919318,0.001851641
3540,0.95,3006.05797923,0.001957766
3550,0.95,3338.92467979,0.001294044
3560,0.95,3245.91063634,0.001437026
3570,0.95,3308.73395364,0.002390213
3580,0.95,3229.26753804,0.002250465
3590,0.95,3269.3614699,0.00202377
3600,0.95,3209.78035387,0.001812634
3610,0.95,2952.05004166,0.001904377
3620,0.95,2924.24749773,0.001924501
3630,0.95,3198.64699939,0.002263711
3640,0.95,3143.94222616,0.001734922
3650,0.95,3134.96049703,0.002003384
3660,0.95,3048.61367051,0.00221026
3670,0.95,3077.34011185,0.001490378
3680,0.95,3265.08314639,0.002031866
3690,0.95,3261.45991423,0.00301775
3700,0.95,3221.44317366,0.001861898
3710,0.95,3222.58281746,0.001860436
3720,0.95,3389.70036561,0.003484694
3730,0.95,3166.48540987,0.001606828
3740,0.95,2954.80328933,0.00229875
3750,0.95,3145.63949457,0.002024927
3760,0.95,3177.96921739,0.001890766
3770,0.95,3188.62692492,0.003883595
3780,0.95,3171.17642844,0.002769475
3790,0.95,3227.71424883,0.003661304
3800,0.95,3315.54863037,0.00177068
3810,0.95,2845.92063118,0.002003451
3820,0.95,3113.13559932,0.001772908
3830,0.95,3125.32374425,0.002862956
3840,0.95,2872.43996894,0.001447569
3850,0.95,3382.00953597,0.002694977
3860,0.95,3021.11219555,0.001893026
3870,0.95,3152.63582766,0.001572645
3880,0.95,3287.64591543,0.002604534
3890,0.95,3358.3101861,0.002177573
3900,0.95,3368.5281804,0.001953297
3910,0.95,3276.06245268,0.002492801
3920,0.95,3284.03514094,0.001712743
3930,0.95,3115.55166995,0.002011105
3940,0.95,3010.79397494,0.002075591
3950,0.95,3266.09508566,0.002090083
3960,0.95,3424.97872303,0.002034329
3970,0.95,3062.49331513,0.001765225
3980,0.95,3242.31839875,0.002644267
3990,0.95,2994.59686312,0.001462941
4000,0.95,3368.8287691,0.00193642
4010,0.95,3233.75616025,0.002612985
4020,0.95,3139.27101388,0.001731105
4030,0.95,3134.07452415,0.00171779
4040,0.95,2973.52672168,0.002779296
4050,0.95,3070.27172184,0.00195616
4060,0.95,3315.86707303,0.001333929
4070,0.95,3119.16364645,0.001569581
4080,0.95,3038.93402046,0.00197472
4090,0.95,3191.71479358,0.001436033
4100,0.95,3486.03368394,0.001856036
4110,0.95,3263.05482428,0.002495504
4120,0.95,3356.11018252,0.001867174
4130,0.95,2708.34807074,0.002157501
4140,0.95,3228.10345937,0.002601528
4150,0.95,3270.35717184,0.001387004
4160,0.95,3445.89130705,0.001631425
4170,0.95,3012.87621366,0.002367652
4180,0.95,3313.51684921,0.001723028
4190,0.95,3180.2056338,0.001885832
4200,0.95,3246.73055231,0.005163079
4210,0.95,3023.47800907,0.001581522
4220,0.95,3265.14094478,0.002624426
4230,0.95,3318.41655136,0.001782704
4240,0.95,3097.70904916,0.002037024
4250,0.95,3277.8855801,0.004052953
4260,0.95,3312.29934412,0.002542534
4270,0.95,3403.63786589,0.001960641
4280,0.95,3173.07792879,0.002705638
4290,0.95,2953.63678567,0.00204538
4300,0.95,3194.54944599,0.002576215
4310,0.95,3073.15492706,0.0018455
4320,0.95,3169.28746831,0.001805433
4330,0.95,3413.45588264,0.001926715
4340,0.95,3254.58930785,0.001609601
4350,0.95,3026.71627342,0.001864928
4360,0.95,2988.53101404,0.00191683
4370,0.95,3378.95275129,0.002156735
4380,0.95,2935.52299478,0.001836432
4390,0.95,3474.18738752,0.002398945
4400,0.95,3300.02664749,0.001981006
4410,0.95,2998.878867,0.001907929
4420,0.95,3132.06200869,0.002388833
4430,0.95,3222.8307151,0.001468827
4440,0.95,3184.90163654,0.001570614
4450,0.95,3012.41968625,0.00167004
4460,0.95,3265.5367066,0.002425004
4470,0.95,3377.30894043,0.001717502
4480,0.95,3013.17475296,0.001752276
4490,0.95,3162.42667897,0.003364855
4500,0.95,2961.07683013,0.001804208
4510,0.95,3206.10166052,0.001820373
4520,0.95,3204.14096824,0.00250223
4530,0.95,3361.57482229,0.001878957
4540,0.95,3110.74535769,0.00223114
4550,0.95,2966.14348366,0.002489326
4560,0.95,3320.96411786,0.001511597
4570,0.95,3150.61125051,0.00152576
4580,0.95,3223.87559978,0.002307937
4590,0.95,3015.07315306,0.002240378
4600,0.95,2955.30816353,0.001621885
4610,0.95,3050.24803183,0.001774602
4620,0.95,2997.36150644,0.002262725
4630,0.95,2870.57954472,0.001602509
4640,0.95,3218.40787891,0.001578508
4650,0.95,3175.16413161,0.001484276
4660,0.95,3148.42857761,0.002087538
4670,0.95,3114.81576599,0.001625901
4680,0.95,3083.45859683,0.001609332
4690,0.95,3331.41288089,0.001693622
4700,0.95,3273.22289986,0.001930469
4710,0.95,3344.45875054,0.001769795
4720,0.95,3319.59609703,0.001560935
4730,0.95,3181.33793636,0.001673551
4740,0.95,2959.44336909,0.002050615
4750,0.95,3312.55867525,0.00159289
4760,0.95,3497.45140785,0.001653112
4770,0.95,3325.91520173,0.001856567
4780,0.95,3137.77561552,0.002459263
4790,0.95,3228.86218638,0.001530687
4800,0.95,2988.77377994,0.001652445
4810,0.95,3203.27906928,0.051751522
4820,0.95,3135.79655922,0.00203376
4830,0.95,3171.7505064,0.002139419
4840,0.95,2840.0969579,0.001716518
4850,0.95,2970.60781318,0.002142452
4860,0.95,3396.30235413,0.001609093
4870,0.95,2858.3414522,0.003116427
4880,0.95,3370.34372717,0.0016037
4890,0.95,3191.7490951,0.001711631
4900,0.95,3014.05834042,0.002050142
4910,0.95,3056.62173194,0.002808582
4920,0.95,3050.51897823,0.001834531
4930,0.95,3037.13924599,0.002341959
4940,0.95,3324.18642307,0.001652588
4950,0.95,3139.92798611,0.001728688
4960,0.95,3242.96887826,0.002078795
4970,0.95,3355.14022668,0.002065641
4980,0.95,2935.71384371,0.00196409
4990,0.95,3023.1892731,0.002232244
