iteration,population_size,to_mate,to_mutate,fitness,time
170,20,4,2,50.0,0.00073098
180,20,4,2,48.0,0.000765374999999
190,20,4,2,52.0,0.001090545
200,20,4,2,52.0,0.000776854
210,20,4,2,57.0,0.001287247
220,20,4,2,51.0,0.000910084000001
230,20,4,2,54.0,0.003108126
240,20,4,2,47.0,0.001085839
250,20,4,2,50.0,0.001096741
260,20,4,2,47.0,0.001052996
270,20,4,2,49.0,0.001177841
280,20,4,2,48.0,0.001088891
290,20,4,2,49.0,0.001122734
300,20,4,2,51.0,0.001426649
310,20,4,2,47.0,0.001691917
320,20,4,2,53.0,0.003588702
330,20,4,2,54.0,0.001620019
340,20,4,2,57.0,0.001282605
350,20,4,2,55.0,0.001342502
360,20,4,2,48.0,0.001539083
370,20,4,2,43.0,0.001872967
380,20,4,2,58.0,0.003000136
390,20,4,2,55.0,0.002317164
400,20,4,2,49.0,0.001666879
410,20,4,2,52.0,0.003769844
420,20,4,2,50.0,0.002340355
430,20,4,2,57.0,0.001709884
440,20,4,2,49.0,0.00173227
450,20,4,2,53.0,0.003507724
460,20,4,2,52.0,0.002798731
470,20,4,2,52.0,0.001832605
480,20,4,2,50.0,0.001949129
490,20,4,2,50.0,0.003114583
500,20,4,2,53.0,0.004646141
510,20,4,2,58.0,0.002061303
520,20,4,2,51.0,0.002022429
530,20,4,2,53.0,0.002986167
540,20,4,2,52.0,0.002207573
550,20,4,2,58.0,0.002277255
560,20,4,2,51.0,0.002375238
570,20,4,2,53.0,0.003972315
580,20,4,2,46.0,0.002589969
590,20,4,2,53.0,0.002286824
600,20,4,2,45.0,0.005010423
610,20,4,2,48.0,0.003963168
620,20,4,2,54.0,0.002512978
630,20,4,2,50.0,0.004619661
640,20,4,2,50.0,0.003759165
650,20,4,2,50.0,0.002803922
660,20,4,2,55.0,0.002597657
670,20,4,2,51.0,0.002602774
680,20,4,2,58.0,0.00261376
690,20,4,2,45.0,0.003336246
700,20,4,2,56.0,0.003230786
710,20,4,2,51.0,0.002863552
