iteration,population_size,to_mate,to_mutate,fitness,time
2560,200,130,6,4111.29369583,0.594671441
2570,200,130,6,4179.88769253,0.539889334
2580,200,130,6,4161.54894026,0.402337232
2590,200,130,6,4092.46036846,0.279572865
2600,200,130,6,4102.6389533,0.307829576
2610,200,130,6,4213.39129367,0.260722039
2620,200,130,6,4144.84582609,0.259403524
2630,200,130,6,4128.03832873,0.248715959
2640,200,130,6,4249.75296022,0.282118448
2650,200,130,6,4128.01922187,0.249213529
2660,200,130,6,4127.84393906,0.260191223
2670,200,130,6,4193.0365484,0.297740586
2680,200,130,6,4133.78329858,0.288644194
2690,200,130,6,4177.39131796,0.276229525
2700,200,130,6,4141.5305497,0.282831056
2710,200,130,6,4107.01276311,0.257586901
2720,200,130,6,4125.54188612,0.277640488
2730,200,130,6,4190.76758524,0.268323583
2740,200,130,6,4156.33966154,0.31439441
2750,200,130,6,4114.49890042,0.285004494
2760,200,130,6,4173.86504598,0.275282455
2770,200,130,6,4147.74134002,0.271876024
2780,200,130,6,4141.7401611,0.262923374
2790,200,130,6,4194.22761315,0.308926735
2800,200,130,6,4107.89769678,0.277352205
2810,200,130,6,4228.11487546,0.292352964
2820,200,130,6,4061.10518174,0.295529554
2830,200,130,6,4176.5749707,0.269346934
2840,200,130,6,4258.52809413,0.284448609
2850,200,130,6,4197.30201733,0.2957024
2860,200,130,6,4166.34765736,0.282783114
2870,200,130,6,4086.41798308,0.291242656
2880,200,130,6,4150.01907165,0.287640468
2890,200,130,6,4197.82635462,0.281808286
2900,200,130,6,4258.8756502,0.273245791
2910,200,130,6,4160.29202104,0.271616191
2920,200,130,6,4152.22972413,0.275667725
2930,200,130,6,4263.95571509,0.29452396
2940,200,130,6,4188.88961142,0.286719444
2950,200,130,6,4193.01378388,0.290967711
2960,200,130,6,4204.22760777,0.307438671
2970,200,130,6,4007.04095598,0.293693346
2980,200,130,6,4183.08582633,0.291934233
2990,200,130,6,4220.21724056,0.317120382
3000,200,130,6,4181.38238943,0.298194962
3010,200,130,6,4174.42502682,0.334183251
3020,200,130,6,4147.84099215,0.299507985
3030,200,130,6,4213.31280945,0.330360335
3040,200,130,6,4074.12597396,0.302488985
3050,200,130,6,4092.16158426,0.295013107
3060,200,130,6,4083.31626796,0.307010832
3070,200,130,6,4109.99829494,0.321078489
3080,200,130,6,4117.07509451,0.335991167
3090,200,130,6,4127.11950376,0.335177261
3100,200,130,6,4236.59755217,0.345884976
3110,200,130,6,4206.8813316,0.305225356
3120,200,130,6,4164.61340609,0.327384429
3130,200,130,6,4161.10837871,0.30814974
3140,200,130,6,4161.11763553,0.311684192
3150,200,130,6,4131.2423087,0.403957311
3160,200,130,6,4102.21823659,0.33485472
3170,200,130,6,4197.8586624,0.32484957
3180,200,130,6,4191.51694049,0.336329197
3190,200,130,6,4158.40983122,0.311686376
3200,200,130,6,4236.81579862,0.335223358
3210,200,130,6,4180.73077041,0.336208798
3220,200,130,6,4167.24681615,0.319349424
3230,200,130,6,4184.25634823,0.338036743
3240,200,130,6,4224.02506459,0.349848532
3250,200,130,6,4192.70918735,0.33761366
3260,200,130,6,4200.23314703,0.327910131
3270,200,130,6,4196.68262153,0.363497044
3280,200,130,6,4164.77569455,0.325756845
3290,200,130,6,4202.45707758,0.321721902
3300,200,130,6,4070.63492084,0.377534302
3310,200,130,6,4193.35787757,0.408950223
3320,200,130,6,4153.39851198,0.33869533
3330,200,130,6,4101.89096835,0.366699146
3340,200,130,6,4207.3369079,0.367485218
3350,200,130,6,4149.60979801,0.34684504
3360,200,130,6,4117.65866555,0.343159579
3370,200,130,6,4056.84740597,0.365773879
3380,200,130,6,4189.71143369,0.38624453
3390,200,130,6,4159.08103404,0.330297026
3400,200,130,6,4210.9169095,0.325401795
3410,200,130,6,4098.15594864,0.332479142
3420,200,130,6,4146.22033906,0.3564823
3430,200,130,6,4149.92974508,0.370683969
3440,200,130,6,4141.78025715,0.34724344
3450,200,130,6,4128.2679366,0.338218075
3460,200,130,6,4135.68861903,0.339327678
3470,200,130,6,4131.98214401,0.35677865
3480,200,130,6,4152.40327074,0.333740077
3490,200,130,6,4192.78329696,0.330783793
3500,200,130,6,4219.71564459,0.335266488
3510,200,130,6,4220.28856133,0.355619102
3520,200,130,6,4136.60726925,0.384219784
3530,200,130,6,4232.07729648,0.476577119
3540,200,130,6,4277.00086073,0.546755178
3550,200,130,6,4238.34203778,0.481438516
3560,200,130,6,4139.93244583,0.431594281
3570,200,130,6,4146.0673496,0.385666717
3580,200,130,6,4232.70193614,0.33565185
3590,200,130,6,4281.43272067,0.417661225
3600,200,130,6,4126.44533419,0.393197541
3610,200,130,6,4111.28523329,0.354918297
3620,200,130,6,4203.45802112,0.366229101
3630,200,130,6,4186.56627995,0.366870688
3640,200,130,6,4142.51673232,0.444826882
3650,200,130,6,4104.95670334,0.39389116
3660,200,130,6,4065.77533223,0.52247952
3670,200,130,6,4194.74428793,0.558207078
3680,200,130,6,4171.64859432,0.46533702
3690,200,130,6,4229.69157382,0.339888959
3700,200,130,6,4256.04140591,0.335795535
3710,200,130,6,4219.86086689,0.356824618
3720,200,130,6,4140.0022157,0.370042333
3730,200,130,6,4079.69021875,0.435024313
3740,200,130,6,4151.5515564,0.409780766
3750,200,130,6,4118.33686684,0.36157017
3760,200,130,6,4153.17205681,0.401116449
3770,200,130,6,4245.67464465,0.380712889
3780,200,130,6,4276.51011351,0.358066366
3790,200,130,6,4175.63171412,0.376325356
3800,200,130,6,4077.04258546,0.353522076
3810,200,130,6,4158.03116039,0.366776277
3820,200,130,6,4088.84048154,0.380244016
3830,200,130,6,4231.64028479,0.405440292
3840,200,130,6,4143.52114778,0.38298562
3850,200,130,6,4222.86427668,0.373425584
3860,200,130,6,4110.73105761,0.365297171
3870,200,130,6,4211.22853935,0.380107646
3880,200,130,6,4228.65937268,0.387632674
3890,200,130,6,4216.09258708,0.390115544
3900,200,130,6,4243.08016223,0.595915506
3910,200,130,6,4251.33605311,0.468635886
3920,200,130,6,4087.9918361,0.383241181
3930,200,130,6,4281.37373314,0.425134674
3940,200,130,6,4083.89700058,0.377042037
3950,200,130,6,4219.3931418,0.37908783
3960,200,130,6,4107.06103965,0.572359415
3970,200,130,6,4121.25718741,0.439783523
3980,200,130,6,4182.88330378,0.467077595
3990,200,130,6,4105.10994246,0.391531531
4000,200,130,6,4189.37344876,0.389696572
4010,200,130,6,4191.09950138,0.401641122
4020,200,130,6,4184.86272968,0.379287066
4030,200,130,6,4107.32788496,0.371659473
4040,200,130,6,4076.98320839,0.378627476
4050,200,130,6,4320.42755608,0.370127879
4060,200,130,6,4120.22796269,0.394559352
4070,200,130,6,4082.43392721,0.382024205
4080,200,130,6,4270.26209025,0.382299736
4090,200,130,6,4153.91086794,0.420586083
4100,200,130,6,4216.04954872,0.493385246
4110,200,130,6,4187.45566129,0.403345318
4120,200,130,6,4158.941079,0.572926988
4130,200,130,6,4061.93152541,0.437590363
4140,200,130,6,4082.49697357,0.37682744
4150,200,130,6,4216.30877273,0.384204144
4160,200,130,6,4196.47311005,0.384965546
4170,200,130,6,4207.39237751,0.385550811
4180,200,130,6,4266.41312847,0.378599206
4190,200,130,6,4129.5907513,0.384534584
4200,200,130,6,4214.44835274,0.378324352
4210,200,130,6,4177.30858128,0.386665648
4220,200,130,6,4125.67538448,0.377834705
4230,200,130,6,4211.37834256,0.386560499
4240,200,130,6,4150.92429127,0.391104695
4250,200,130,6,4270.68637464,0.382188236
4260,200,130,6,4219.16981312,0.389397119
4270,200,130,6,4248.8702485,0.385602031
4280,200,130,6,4182.42607293,0.393352598
4290,200,130,6,4241.78073606,0.392562886
4300,200,130,6,4245.83819194,0.393533338
4310,200,130,6,4119.30464438,0.424613143
4320,200,130,6,4151.57912204,0.398435285
4330,200,130,6,4288.84330578,0.402927391
4340,200,130,6,4152.15355282,0.39649069
4350,200,130,6,4174.52933928,0.398806735
4360,200,130,6,4162.8043021,0.405975905
4370,200,130,6,4180.08637181,0.397922139
4380,200,130,6,4136.4784053,0.41963256
4390,200,130,6,4168.6782673,0.417359983
4400,200,130,6,4203.18291567,0.403980605
4410,200,130,6,4218.4575719,0.44261958
4420,200,130,6,4173.32850691,0.410016865
4430,200,130,6,4224.10171451,0.417536522
4440,200,130,6,4165.63908375,0.404376885
4450,200,130,6,4192.17270269,0.412530721
4460,200,130,6,4226.69707641,0.40739657
4470,200,130,6,4244.02100557,0.406209517
4480,200,130,6,4126.15060187,0.414199489
4490,200,130,6,4235.81230945,0.413600967
4500,200,130,6,4203.72354568,0.41480406
4510,200,130,6,4115.67339495,0.413799901
4520,200,130,6,4191.38776412,0.415747035
4530,200,130,6,4108.3096841,0.427030161
4540,200,130,6,4055.65618851,0.424964562
4550,200,130,6,4264.98058737,0.418297426
4560,200,130,6,4250.95092855,0.417069336
4570,200,130,6,4193.66172514,0.418996716
4580,200,130,6,4204.68310212,0.412329912
4590,200,130,6,4182.57958943,0.414033832
4600,200,130,6,4200.99207702,0.438832657
4610,200,130,6,4143.65659863,0.420882208
4620,200,130,6,4193.48904729,0.424012019
4630,200,130,6,4241.60081613,0.41725557
4640,200,130,6,4089.37515625,0.432061952
4650,200,130,6,4220.1840289,0.439662992
4660,200,130,6,4238.74746179,0.423912396
4670,200,130,6,4166.94082767,0.433799859
4680,200,130,6,4212.76965188,0.420581066
4690,200,130,6,4106.13295806,0.427233729
4700,200,130,6,4139.57462674,0.42125411
4710,200,130,6,4144.64973955,0.429037772
4720,200,130,6,4202.79153698,0.426571739
4730,200,130,6,4198.05471578,0.426707735
4740,200,130,6,4179.10578066,0.432867131
4750,200,130,6,4194.53636543,0.429488484
4760,200,130,6,4175.78483279,0.44575092
4770,200,130,6,4063.78835905,0.468231515
4780,200,130,6,4139.76089251,0.443815985
4790,200,130,6,4101.01253227,0.431733671
4800,200,130,6,4160.05301352,0.435462861
4810,200,130,6,4169.30111955,0.470849677
4820,200,130,6,4217.62918991,0.434203773
4830,200,130,6,4085.35954101,0.445497929
4840,200,130,6,4115.10669505,0.443380864
4850,200,130,6,4236.35298493,0.444509638
4860,200,130,6,4233.05073269,0.439493417
4870,200,130,6,4147.42612716,0.457669007
4880,200,130,6,4121.21034521,0.470056329
4890,200,130,6,4135.13573166,0.446835124
4900,200,130,6,4140.34049991,0.441817094
4910,200,130,6,4200.34205294,0.441739757
4920,200,130,6,4267.41221856,0.451103809
4930,200,130,6,4227.76762006,0.451895377
4940,200,130,6,4103.82310121,0.469472024
4950,200,130,6,4167.24991173,0.450299365
4960,200,130,6,4213.85010692,0.461866588
4970,200,130,6,4194.00806802,0.45240183
4980,200,130,6,4295.75532629,0.460339632
4990,200,130,6,4284.69872189,0.479632379
0,200,130,8,3014.76864258,2.52900008491e-06
10,200,130,8,3274.11058117,0.000914272000045
20,200,130,8,3540.7334335,0.00230011200006
30,200,130,8,3617.80717082,0.00600806000011
40,200,130,8,3662.50366422,0.00512373900006
50,200,130,8,3848.36885512,0.00584768299996
60,200,130,8,3989.82105304,0.00573452599997
70,200,130,8,3786.05540581,0.00981306900007
80,200,130,8,3786.84816429,0.00785483499999
90,200,130,8,3883.53956081,0.00829945499981
100,200,130,8,3976.0188207,0.012047939
110,200,130,8,3862.2567639,0.0118067569999
120,200,130,8,3963.61257892,0.0119142779999
130,200,130,8,3952.84194386,0.014573406
140,200,130,8,3910.86671893,0.0133224670001
150,200,130,8,3914.06488907,0.020749215
160,200,130,8,3862.39195304,0.0158149399999
170,200,130,8,3825.43410337,0.0158951370001
180,200,130,8,3911.99739623,0.0191889
190,200,130,8,3986.82857484,0.018817268
200,200,130,8,4055.39179495,0.021563928
210,200,130,8,3973.13962029,0.022549994
220,200,130,8,4048.69132884,0.024435348
230,200,130,8,4035.94383789,0.0246703989999
240,200,130,8,4031.8411484,0.0225734779999
250,200,130,8,3861.14846885,0.0231502049999
260,200,130,8,4033.65942048,0.0233595059999
270,200,130,8,4121.2668498,0.0250068190001
280,200,130,8,4110.67116786,0.0361472939999
290,200,130,8,3954.00028121,0.0301301539998
300,200,130,8,4125.95421444,0.0324636199998
310,200,130,8,4008.98131897,0.034937683
320,200,130,8,4022.38689875,0.0291770409999
330,200,130,8,4105.20363125,0.0298934270002
340,200,130,8,4098.20981416,0.031133682
350,200,130,8,3912.88945429,0.0364624399999
360,200,130,8,3958.15896281,0.0367611429999
370,200,130,8,4104.70063136,0.0398454479998
380,200,130,8,4053.44064309,0.035269102
390,200,130,8,4012.55350608,0.0357969219999
400,200,130,8,4077.54512678,0.035636413
410,200,130,8,4182.81926278,0.045858903
420,200,130,8,3995.65079674,0.0463893630001
430,200,130,8,4013.04299029,0.0441315839998
440,200,130,8,4138.60187183,0.040248154
450,200,130,8,4059.98335705,0.040398612
460,200,130,8,3974.29260232,0.044584173
470,200,130,8,4057.2310823,0.053796921
480,200,130,8,4007.68182953,0.048180989
490,200,130,8,3996.63311793,0.045127462
500,200,130,8,4059.79328927,0.0465568240002
510,200,130,8,4042.23381061,0.049438758
520,200,130,8,4031.25063442,0.0628966930001
530,200,130,8,4055.69890801,0.0504486789998
540,200,130,8,4029.33626382,0.0511488019999
550,200,130,8,4042.92274835,0.051570629
560,200,130,8,4142.09549256,0.0567671639999
570,200,130,8,4073.6356378,0.055912911
580,200,130,8,4071.27140535,0.054066012
590,200,130,8,4000.20925072,0.0552566150002
600,200,130,8,4085.07019593,0.0602568209999
610,200,130,8,4015.51435197,0.0573039760002
620,200,130,8,3966.93494978,0.0554220029999
630,200,130,8,4087.26326078,0.062539795
640,200,130,8,4173.57056823,0.065267038
650,200,130,8,4143.70676769,0.0583154430001
660,200,130,8,4044.06576282,0.063505092
670,200,130,8,4068.45106416,0.0707164
680,200,130,8,4002.38722671,0.066988413
690,200,130,8,4063.11956708,0.078282335
700,200,130,8,4099.75387877,0.0666257789999
710,200,130,8,4012.45759839,0.068084946
720,200,130,8,4177.96997331,0.0705357909999
730,200,130,8,4159.88639876,0.0683672919999
740,200,130,8,4013.69698726,0.0719297350001
750,200,130,8,4071.90515648,0.07058353
760,200,130,8,4131.39738062,0.068890513
770,200,130,8,4217.46303059,0.0756127550001
780,200,130,8,4150.70012779,0.0736192530001
790,200,130,8,4081.72378959,0.0724777099999
800,200,130,8,4071.05239108,0.079935317
810,200,130,8,4150.70710549,0.0723404780001
820,200,130,8,4158.82760641,0.077596736
830,200,130,8,4146.49153661,0.0837649380001
840,200,130,8,4098.37490298,0.0768553180001
850,200,130,8,4144.88421535,0.082541576
860,200,130,8,4218.79075285,0.0815142409999
870,200,130,8,4150.85416167,0.0809980240001
880,200,130,8,3997.43162252,0.0845495389999
890,200,130,8,4034.09158901,0.083486475
900,200,130,8,4158.97458113,0.0820517550001
910,200,130,8,4074.19860953,0.087209799
920,200,130,8,4084.05221879,0.0871904410001
930,200,130,8,4106.92150833,0.0840538749999
940,200,130,8,4066.14114245,0.105537908
950,200,130,8,4206.74433125,0.086792669
960,200,130,8,4058.16049544,0.0870624459999
970,200,130,8,4082.51078293,0.0941124019998
980,200,130,8,4115.70297099,0.103092417
990,200,130,8,4110.40059958,0.093598813
1000,200,130,8,4177.25641337,0.10322367
1010,200,130,8,4076.54079885,0.0939926040001
1020,200,130,8,3946.12335842,0.0930594040001
1030,200,130,8,4140.35413099,0.103433397
1040,200,130,8,4143.64792982,0.100805395
1050,200,130,8,4069.29282217,0.120787867
1060,200,130,8,4171.66397466,0.105654915
1070,200,130,8,4144.25774612,0.099810249
1080,200,130,8,4136.10505451,0.102359869
1090,200,130,8,4219.97081353,0.0990450440001
1100,200,130,8,4137.78591416,0.103724509
1110,200,130,8,4155.46844802,0.0994655499999
1120,200,130,8,4254.45792495,0.110642406
1130,200,130,8,4173.53728061,0.103006339
1140,200,130,8,4130.16075278,0.118260549
1150,200,130,8,4161.61262482,0.105239984
1160,200,130,8,4160.14949887,0.107141043
1170,200,130,8,4153.30088467,0.11260003
1180,200,130,8,4155.36035395,0.107398055
1190,200,130,8,4124.80336069,0.110468165
1200,200,130,8,4147.02005776,0.113543346
1210,200,130,8,4085.50379898,0.111548413
1220,200,130,8,4151.0485863,0.111775252
1230,200,130,8,4046.71717219,0.125805407
1240,200,130,8,4110.014084,0.114788049
1250,200,130,8,4119.47194139,0.119070865
1260,200,130,8,4071.48383762,0.117949348
1270,200,130,8,4189.93484657,0.116355439
1280,200,130,8,4154.38604674,0.119174532
1290,200,130,8,4170.2784324,0.122288047
1300,200,130,8,4179.43786098,0.120852335
1310,200,130,8,4002.01645675,0.135805722
1320,200,130,8,4148.46612369,0.121354637
1330,200,130,8,4271.15173608,0.120114268
1340,200,130,8,4190.78157337,0.126456698
1350,200,130,8,4214.04133519,0.122986669
1360,200,130,8,4177.2691111,0.125595315
1370,200,130,8,4134.4813085,0.129890782
1380,200,130,8,4080.83864606,0.128449141
1390,200,130,8,4155.61036073,0.14289922
1400,200,130,8,4084.06155471,0.129223235
1410,200,130,8,4142.27791053,0.131231504
1420,200,130,8,4080.40920786,0.13665915
1430,200,130,8,4121.00063636,0.132148462
1440,200,130,8,4039.68939162,0.135627752
1450,200,130,8,4119.87371829,0.131223574
1460,200,130,8,4047.6242884,0.135370126
1470,200,130,8,4199.45691622,0.136090626
1480,200,130,8,4216.29146755,0.136293089
1490,200,130,8,4142.62566997,0.134549263
1500,200,130,8,4084.97648875,0.138241846
1510,200,130,8,4148.04052776,0.134039014
1520,200,130,8,4051.96668123,0.143110239
1530,200,130,8,4152.69856109,0.136936818
1540,200,130,8,4212.18635437,0.148989926
1550,200,130,8,4180.52863556,0.139149094
1560,200,130,8,4183.09131197,0.142858167
1570,200,130,8,4175.18447303,0.140848364
1580,200,130,8,4180.83861839,0.14569195
1590,200,130,8,4100.10413112,0.368583442
1600,200,130,8,4228.22940657,0.33501689
1610,200,130,8,4186.40065237,0.262443753
1620,200,130,8,4044.01145029,0.558723649
1630,200,130,8,4076.36071,0.210827512
1640,200,130,8,4075.7064465,0.218250143
1650,200,130,8,4168.52291141,0.275202073
1660,200,130,8,4192.99803296,0.456060016
1670,200,130,8,4131.44945782,0.603303461
1680,200,130,8,4064.84001027,0.2734456
1690,200,130,8,4141.33259627,0.175620381
1700,200,130,8,4046.07105766,0.185726504
1710,200,130,8,4027.1586126,0.271267825
1720,200,130,8,4172.25147629,0.209978208
1730,200,130,8,4066.60494421,0.164381643
1740,200,130,8,4089.64640176,0.163723172
1750,200,130,8,4062.04225723,0.159350138
1760,200,130,8,4229.77872552,0.217522265
1770,200,130,8,4212.56150105,0.213947558
1780,200,130,8,4079.36073041,0.162874548
1790,200,130,8,4092.46412793,0.175485798
1800,200,130,8,4111.18424938,0.165390806
1810,200,130,8,4061.3836936,0.16751432
1820,200,130,8,4201.12974262,0.186382492
1830,200,130,8,4097.32746892,0.189349701
1840,200,130,8,4188.44372394,0.166379818
1850,200,130,8,4084.94350257,0.173735151
1860,200,130,8,4175.92317895,0.16767743
1870,200,130,8,4208.73688928,0.174306522
1880,200,130,8,4195.60459904,0.173805419
1890,200,130,8,4145.31754329,0.193677628
1900,200,130,8,4144.22960428,0.180184254
1910,200,130,8,4090.90460621,0.178831762
1920,200,130,8,4252.66927043,0.173920233
1930,200,130,8,4156.91579547,0.192289604
1940,200,130,8,4182.74504892,0.178585218
1950,200,130,8,4280.59803983,0.204126868
1960,200,130,8,4175.06643996,0.180670663
1970,200,130,8,4160.93839868,0.182486352
1980,200,130,8,4209.45552931,0.187419045
1990,200,130,8,4030.04208102,0.190290535
2000,200,130,8,4114.37189308,0.19195575
2010,200,130,8,4071.44116663,0.203100586
2020,200,130,8,4183.09327794,0.18519548
2030,200,130,8,4038.53806495,0.195225186
2040,200,130,8,4206.83088479,0.194096119
2050,200,130,8,4016.19493212,0.190827382
2060,200,130,8,4126.94089073,0.217645733
2070,200,130,8,4183.73193986,0.188325722
2080,200,130,8,4224.46085404,0.19612327
2090,200,130,8,4251.24531137,0.201060054
2100,200,130,8,4158.37586935,0.243915141
2110,200,130,8,4173.03238388,0.196050977
2120,200,130,8,4213.60994324,0.195162161
2130,200,130,8,4147.75158437,0.195130179
2140,200,130,8,4160.80411061,0.202767431
2150,200,130,8,4112.29259108,0.204714836
2160,200,130,8,4240.29841476,0.199873499
2170,200,130,8,4188.60867147,0.208146103
2180,200,130,8,4185.54329678,0.230775722
2190,200,130,8,4209.33996428,0.222821548
2200,200,130,8,4281.51415158,0.199198573
2210,200,130,8,4145.08967763,0.214923339
2220,200,130,8,4106.29786242,0.201812861
2230,200,130,8,4155.20340478,0.214471484
2240,200,130,8,4145.65380024,0.222634122
2250,200,130,8,4210.10034116,0.20377695
2260,200,130,8,4155.42320585,0.208787283
2270,200,130,8,4104.45946759,0.212944285
2280,200,130,8,4185.4516586,0.207940402
2290,200,130,8,4057.80216717,0.225085568
2300,200,130,8,4253.88390401,0.216815543
2310,200,130,8,4210.57465971,0.212160156
2320,200,130,8,4152.72440232,0.208257127
2330,200,130,8,4156.86848091,0.218578618
2340,200,130,8,4086.24917509,0.209560178
2350,200,130,8,4216.1102853,0.223212266
2360,200,130,8,4213.08433694,0.215020181
2370,200,130,8,4199.82591554,0.223384694
2380,200,130,8,4235.7646598,0.238431958
2390,200,130,8,4270.43012023,0.231365939
2400,200,130,8,4180.576097,0.227092311
2410,200,130,8,4143.54124957,0.222745324
2420,200,130,8,4146.8320328,0.224693211
2430,200,130,8,4116.55598983,0.220837169
2440,200,130,8,4176.56351625,0.225086192
2450,200,130,8,4113.75368042,0.22308868
2460,200,130,8,4184.67915759,0.237200393
2470,200,130,8,4165.35596132,0.244581306
2480,200,130,8,4158.58324321,0.227563519
2490,200,130,8,4106.52943748,0.228422094
2500,200,130,8,4273.38094785,0.229618936
2510,200,130,8,4237.7397617,0.232290994
2520,200,130,8,4222.61467453,0.235618293
2530,200,130,8,4026.31261704,0.231696278
2540,200,130,8,4114.65344412,0.235551308
2550,200,130,8,4167.78110622,0.247722302
2560,200,130,8,4099.90082734,0.244007573
2570,200,130,8,4102.17729942,0.239441577
2580,200,130,8,4120.50329637,0.235985137
2590,200,130,8,4058.78598633,0.243247211
2600,200,130,8,4087.76744193,0.239548186
2610,200,130,8,4099.47219352,0.265424087
2620,200,130,8,4252.02856737,0.253671536
2630,200,130,8,4198.63608211,0.249576635
2640,200,130,8,4064.84493954,0.241072591
2650,200,130,8,4217.62386534,0.245747126
2660,200,130,8,4210.37235368,0.245767138
2670,200,130,8,4163.24246374,0.254139242
2680,200,130,8,4165.45147385,0.243464336
2690,200,130,8,4295.99009762,0.248229368
2700,200,130,8,4190.94895876,0.24714601
2710,200,130,8,4219.32739981,0.25583102
2720,200,130,8,4167.32139917,0.261180579
2730,200,130,8,4222.93577217,0.246155588
2740,200,130,8,4200.54259828,0.247335698
2750,200,130,8,4247.28158339,0.253645389
2760,200,130,8,4268.6385049,0.247257794
2770,200,130,8,4107.36588667,0.25151902
2780,200,130,8,4211.87036768,0.255651345
2790,200,130,8,4087.74654597,0.27158326
2800,200,130,8,4161.54784505,0.26672479
2810,200,130,8,4185.48890436,0.268375111
2820,200,130,8,4199.27270802,0.258039867
2830,200,130,8,4220.52802505,0.271319954
2840,200,130,8,4205.04500797,0.257071276
2850,200,130,8,4239.44653817,0.254800771
2860,200,130,8,4243.08489106,0.259675794
2870,200,130,8,4211.68573238,0.270821376
2880,200,130,8,4164.06134454,0.257825357
2890,200,130,8,4227.4125203,0.260600619
2900,200,130,8,4223.18894024,0.260829777
2910,200,130,8,4233.1884258,0.269686804
2920,200,130,8,4172.13689761,0.26612937
2930,200,130,8,4215.4411202,0.263362936
2940,200,130,8,4240.08469684,0.271085838
2950,200,130,8,4227.29334796,0.266829925
2960,200,130,8,4213.91058247,0.266581996
2970,200,130,8,4222.4728305,0.271102216
2980,200,130,8,4145.95544561,0.296405692
2990,200,130,8,4210.87112031,0.278485692
3000,200,130,8,4160.80817664,0.279075182
3010,200,130,8,4109.73787944,0.29152842
3020,200,130,8,4188.36560578,0.277177289
3030,200,130,8,4196.1520729,0.27741902
3040,200,130,8,4215.54869197,0.278245939
3050,200,130,8,4203.49505223,0.29599736
3060,200,130,8,4175.82907826,0.276653471
3070,200,130,8,4206.79621633,0.280282208
3080,200,130,8,4286.4358713,0.280790643
3090,200,130,8,4110.15377033,0.287548885
3100,200,130,8,4147.58231054,0.284718563
3110,200,130,8,4174.6918532,0.283901474
3120,200,130,8,4191.8736068,0.286728717
3130,200,130,8,4194.87550514,0.292623704
3140,200,130,8,4202.54817232,0.28985448
3150,200,130,8,4154.56298888,0.291218236
3160,200,130,8,4211.95077402,0.307452185
3170,200,130,8,4177.97915017,0.30147118
3180,200,130,8,4208.85382005,0.295464524
3190,200,130,8,4222.23367382,0.289959295
3200,200,130,8,4147.94341047,0.28820127
3210,200,130,8,4248.42221589,0.288375378
3220,200,130,8,4237.89516654,0.295705593
3230,200,130,8,4072.78838222,0.295377323
3240,200,130,8,4184.21645403,0.293681724
3250,200,130,8,4205.00904183,0.297851891
3260,200,130,8,4221.38662122,0.305728834
3270,200,130,8,4180.46918434,0.299598508
3280,200,130,8,4173.15396966,0.303273409
3290,200,130,8,4185.08016571,0.321167955
3300,200,130,8,4124.8472448,0.304137415
3310,200,130,8,4173.50397934,0.308248855
3320,200,130,8,4225.07123271,0.319456318
3330,200,130,8,4251.75399879,0.311021795
3340,200,130,8,4122.11638463,0.311290188
3350,200,130,8,4168.18024551,0.32015954
3360,200,130,8,4053.14774639,0.310430513
3370,200,130,8,4137.4023636,0.306954287
3380,200,130,8,4198.33501535,0.326185436
3390,200,130,8,4123.6356809,0.30856467
3400,200,130,8,4162.25063816,0.312847016
3410,200,130,8,4111.11601908,0.31042887
3420,200,130,8,4174.21745102,0.346198404
3430,200,130,8,4194.59373015,0.313785973
3440,200,130,8,4198.49568681,0.316659515
3450,200,130,8,4173.62206775,0.315165393
3460,200,130,8,4264.82391664,0.319965653
3470,200,130,8,4236.43980198,0.320387945
3480,200,130,8,4273.27212543,0.333735959
3490,200,130,8,4101.23679048,0.332578924
3500,200,130,8,4219.00323554,0.319848814
3510,200,130,8,4098.45293251,0.322925936
3520,200,130,8,4092.47698622,0.317431231
3530,200,130,8,4157.09965986,0.324088528
3540,200,130,8,4237.36938988,0.336185209
3550,200,130,8,4112.11416116,0.318926228
3560,200,130,8,4109.66122322,0.321504605
3570,200,130,8,4221.33349474,0.327487403
3580,200,130,8,4255.29033826,0.333657347
3590,200,130,8,4104.95280532,0.324853588
3600,200,130,8,4209.84881756,0.341606768
3610,200,130,8,4082.36174442,0.330619722
3620,200,130,8,4081.63343822,0.332159963
3630,200,130,8,4155.91743463,0.331287358
3640,200,130,8,4246.06217582,0.348862666
3650,200,130,8,4274.27142757,0.343086539
3660,200,130,8,4108.3524868,0.338088487
3670,200,130,8,4250.82079004,0.340749244
3680,200,130,8,4184.83688312,0.333257268
3690,200,130,8,4189.17185027,0.336944125
3700,200,130,8,4103.52860384,0.334047556
3710,200,130,8,4177.58142638,0.334591384
3720,200,130,8,4033.45675699,0.340490858
3730,200,130,8,4174.47465475,0.340182899
3740,200,130,8,4205.91030727,0.338571206
3750,200,130,8,4216.19667922,0.340753152
3760,200,130,8,4229.53799625,0.343266082
3770,200,130,8,4169.76143462,0.339558692
3780,200,130,8,4046.44551534,0.376155677
3790,200,130,8,4192.33601422,0.360194761
3800,200,130,8,4263.99598563,0.361854435
3810,200,130,8,4194.56579007,0.34580703
3820,200,130,8,4139.08202331,0.349392737
3830,200,130,8,4191.22058023,0.354862457
3840,200,130,8,4160.34128395,0.348279962
3850,200,130,8,4150.72266954,0.351374647
3860,200,130,8,4209.59437392,0.368991713
3870,200,130,8,4260.37144136,0.356785076
3880,200,130,8,4146.7364679,0.354508168
3890,200,130,8,4159.35059059,0.374078953
